,unixtime,mmsi,nav_status,sog,position_accuracy,lat,lon,cog,true_heading,timestamp
4365,"1622562197.5500088,",305542000,8,0.0,0,51.96407666666666,4.094895,32.599998474121094,295,18
4366,"1622562197.5776386,",357314000,0,9.600000381469728,1,52.025666666666666,3.92205,296.0,300,18
4367,"1622562197.9621463,",314037000,0,12.0,1,51.90642166666667,4.265338333333333,302.1000061035156,302,17
4368,"1622562198.0672474,",244050469,0,0.0,0,51.96118333333333,4.089876666666667,263.6000061035156,193,17
4369,"1622562198.1223247,",211684020,0,0.0,1,51.964155,4.094463333333334,22.299999237060547,113,18
4370,"1622562198.2815676,",305149000,0,6.599999904632568,0,51.96472833333333,4.120243333333334,120.4000015258789,119,18
4371,"1622562198.4010189,",255806313,5,0.0,1,51.96411,4.054613333333333,230.1999969482422,112,17
4372,"1622562198.741469,",249522000,10,10.800000190734863,1,51.959966666666666,4.138766666666666,119.0,116,18
4373,"1622562198.7688198,",248753000,0,0.0,0,51.96158166666667,4.139666666666667,28.399999618530277,223,17
4374,"1622562198.7942533,",477608700,5,0.0,1,51.895966666666666,4.288516666666666,169.0,107,17
4375,"1622562198.8968031,",304922000,5,0.1000000014901161,0,51.95567833333333,4.004118333333333,217.3000030517578,215,19
4376,"1622562199.5357716,",246658000,0,0.0,1,51.97637,4.125225,64.30000305175781,208,18
4377,"1622562199.9378865,",211476060,0,6.699999809265137,1,51.956253333333336,4.116381666666666,165.39999389648438,171,19
4378,"1622562200.0432522,",244690814,0,0.0,1,51.95853,4.144075,310.6000061035156,312,20
4379,"1622562200.4681969,",314416000,0,11.399999618530272,0,52.024863333333336,3.933461666666666,270.6000061035156,271,20
4380,"1622562200.760569,",636017857,4,7.900000095367432,1,51.968115,4.116318333333333,120.8000030517578,120,11
4381,"1622562200.9468908,",304642000,5,13.0,1,52.04466666666666,3.88,269.0,272,17
4382,"1622562201.334086,",244287000,0,0.0,1,51.97696666666667,4.125783333333334,62.0,30,19
4383,"1622562201.5532875,",249522000,10,10.699999809265137,1,51.9599,4.138983333333333,118.0,115,21
4384,"1622562201.7334723,",244407000,0,0.0,1,51.976663333333335,4.1255033333333335,180.0,207,20
4385,"1622562201.7609184,",244100907,15,0.0,0,51.944716666666665,4.17166,360.0,327,21
4386,"1622562201.9866834,",244050469,0,0.0,0,51.96118333333333,4.089876666666667,263.20001220703125,193,21
4387,"1622562202.1224008,",244030516,0,6.0,1,51.93530166666667,4.120453333333334,102.5,102,21
4388,"1622562202.3348532,",249491000,0,0.0,0,51.95131666666666,4.144283333333333,322.0,218,22
4389,"1622562202.6811829,",211476060,0,6.699999809265137,1,51.95617666666666,4.116413333333333,166.0,171,22
4390,"1622562202.7417228,",304068000,0,7.699999809265137,0,51.93309,4.193703333333334,309.79998779296875,309,23
4391,"1622562202.76906,",249518000,0,0.0,0,51.959925,4.00995,271.1000061035156,353,23
4392,"1622562202.7913802,",250005693,0,7.099999904632568,1,51.95143333333333,4.168481666666667,133.8000030517578,133,21
4393,"1622562202.921952,",205565000,0,0.0,0,51.96098333333333,4.140665,266.5,351,60
4394,"1622562203.1373408,",245209000,0,2.5999999046325684,1,51.976708333333335,4.111246666666666,108.9000015258789,110,22
4395,"1622562203.2817774,",245232000,0,0.0,0,51.977158333333335,4.125196666666667,360.0,11,23
4396,"1622562203.4014547,",244042000,0,3.5,1,51.93244166666667,3.9671316666666665,344.8999938964844,343,23
4397,"1622562203.9100363,",211734040,0,12.0,0,51.94262166666667,4.191558333333333,299.20001220703125,299,23
4398,"1622562204.5778785,",244050469,0,0.0,0,51.96118166666667,4.089876666666667,269.1000061035156,193,24
4399,"1622562204.7607834,",244750616,0,0.0,0,51.959575,3.995511666666667,263.8999938964844,171,24
4400,"1622562204.7714875,",244700123,0,0.0,1,51.96186333333333,4.1376083333333336,234.5,308,23
4401,"1622562204.9217668,",244287000,0,0.0,1,51.97696666666667,4.125783333333334,76.0,30,23
4402,"1622562205.137308,",248352000,0,0.0,0,51.959871666666665,4.009703333333333,71.0999984741211,351,24
4403,"1622562205.5378926,",249525000,0,0.1000000014901161,1,51.97625,3.99085,268.0,175,24
4404,"1622562205.5665853,",256758000,0,0.0,1,51.96174666666667,4.139268333333334,342.5,39,23
4405,"1622562205.7734556,",249689000,0,11.300000190734863,0,51.96993333333333,4.1359,305.0,305,23
4406,"1622562206.0945125,",246259000,3,0.6000000238418579,1,51.98964333333333,4.025083333333333,89.5,88,25
4407,"1622562206.2795622,",212396000,3,11.800000190734863,1,52.01479166666667,4.029353333333333,162.3000030517578,157,26
4408,"1622562206.782614,",246658000,0,0.0,1,51.976373333333335,4.125225,20.200000762939453,208,25
4409,"1622562206.815523,",245209000,0,2.5999999046325684,1,51.97669666666667,4.111316666666666,107.8000030517578,110,26
4410,"1622562206.8708208,",211138300,0,0.0,1,51.963835,4.095753333333334,327.1000061035156,295,26
4411,"1622562207.5537686,",357314000,0,9.5,1,52.025866666666666,3.9214,297.0,300,28
4412,"1622562207.7336206,",305542000,8,0.0,0,51.964075,4.094896666666667,32.599998474121094,295,28
4413,"1622562208.0424175,",244287000,0,0.0,1,51.97696666666667,4.125783333333334,349.0,31,26
4414,"1622562208.1224911,",244050469,0,0.0,0,51.96118166666667,4.089876666666667,270.5,193,27
4415,"1622562208.3334339,",249522000,10,10.5,1,51.95976666666667,4.1394,116.0,110,27
4416,"1622562208.3984587,",244120000,0,10.899999618530272,1,52.04992666666666,4.058098333333334,239.0,238,28
4417,"1622562208.566305,",249040000,0,8.899999618530273,1,51.95588333333333,4.143088333333333,122.0,124,25
4418,"1622562208.7413747,",636012662,0,0.0,0,51.96768333333333,4.073893333333333,137.0,152,29
4419,"1622562208.8137245,",244900124,0,0.0,0,51.96002166666667,4.011175,181.1000061035156,357,29
4420,"1622562209.1097767,",305149000,0,7.0,0,51.96455,4.12075,119.5,119,29
4421,"1622562209.2797916,",211476060,0,6.699999809265137,1,51.95596333333334,4.116491666666667,167.89999389648438,172,29
4422,"1622562209.6793246,",211684020,0,0.0,1,51.96415666666667,4.094458333333334,22.299999237060547,113,30
4423,"1622562209.7401843,",636017857,4,7.800000190734863,1,51.96795333333333,4.116748333333334,120.9000015258789,120,20
4424,"1622562209.8299146,",248753000,0,0.0,0,51.96158833333333,4.139618333333333,28.399999618530277,223,28
4425,"1622562210.5551772,",244697000,0,0.0,0,51.95145,4.14415,157.0,41,28
4426,"1622562210.5835204,",245209000,0,2.5999999046325684,1,51.97668166666666,4.111385,108.3000030517578,110,29
4427,"1622562210.7528548,",244120000,0,10.899999618530272,1,52.04987333333333,4.057955,238.8999938964844,238,30
4428,"1622562211.3367236,",304642000,5,13.0,1,52.04466666666666,3.878833333333333,269.0,272,29
4429,"1622562211.564244,",244407000,0,0.0,1,51.976663333333335,4.1255033333333335,180.0,208,30
4430,"1622562212.016057,",249491000,0,0.0,0,51.95131666666666,4.144283333333333,322.0,218,31
4431,"1622562212.4825177,",244100907,15,0.0,0,51.94471833333333,4.17166,360.0,327,32
4432,"1622562212.5354264,",205565000,0,0.0,0,51.96098333333333,4.140663333333333,266.5,351,60
4433,"1622562212.7909415,",244042000,0,3.5,1,51.93258333333333,3.96707,344.70001220703125,343,32
4434,"1622562213.0820756,",211476060,0,6.699999809265137,1,51.95585666666667,4.116525,169.3000030517578,173,33
4435,"1622562213.1070383,",244013210,0,0.0,1,51.97684666666667,4.12568,69.4000015258789,210,32
4436,"1622562213.6807294,",246658000,0,0.0,1,51.97637,4.125225,78.30000305175781,208,32
4437,"1622562213.8596146,",249525000,0,0.1000000014901161,1,51.97625,3.99085,269.0,175,32
4438,"1622562214.0961876,",245232000,0,0.0,0,51.97721333333333,4.12522,360.0,11,34
4439,"1622562214.4023159,",244050469,0,0.0,0,51.96118333333333,4.089876666666667,249.1999969482422,193,34
4440,"1622562214.564129,",244287000,0,0.0,1,51.97696666666667,4.125783333333334,77.0,30,33
4441,"1622562214.8415647,",249522000,10,9.699999809265137,1,51.95966666666666,4.139866666666666,113.0,98,34
4442,"1622562215.4119186,",248352000,0,0.0,0,51.959875,4.0097016666666665,71.0999984741211,352,33
4443,"1622562215.4830923,",249689000,0,11.300000190734863,0,51.97016666666666,4.135366666666667,305.0,304,33
4444,"1622562215.5535254,",246259000,3,0.5,1,51.98964333333333,4.025118333333333,91.1999969482422,88,34
4445,"1622562215.631534,",212115000,3,9.0,1,52.064475,4.061125,16.5,17,36
4446,"1622562215.6808996,",244750616,0,0.0,0,51.959581666666665,3.9955066666666665,271.20001220703125,171,35
4447,"1622562215.762284,",256758000,0,0.0,1,51.96174666666667,4.139268333333334,342.5,39,33
4448,"1622562216.748236,",246658000,0,0.0,1,51.97637,4.125225,234.6999969482422,208,35
4449,"1622562216.880112,",271000483,1,0.0,1,51.946866666666665,3.7416,329.70001220703125,49,35
4450,"1622562216.975339,",212396000,3,11.800000190734863,1,52.014225,4.029651666666667,162.3000030517578,157,37
4451,"1622562217.0805197,",305542000,8,0.0,0,51.964075,4.094906666666667,32.599998474121094,295,37
4452,"1622562217.1357694,",245209000,0,2.5999999046325684,1,51.97665666666666,4.111515,107.9000015258789,110,36
4453,"1622562217.2819114,",249522000,10,9.399999618530272,1,51.95965,4.139983333333333,111.0,89,36
4454,"1622562217.5512269,",636012662,0,0.0,0,51.967675,4.073886666666667,137.0,152,38
4455,"1622562217.7516215,",244050469,0,0.0,0,51.96118333333333,4.089875,242.6999969482422,193,37
4456,"1622562218.7570767,",244900124,0,0.0,0,51.96002833333333,4.0111316666666665,181.1000061035156,357,39
4457,"1622562219.053146,",248753000,0,0.0,0,51.961585,4.139606666666666,28.399999618530277,223,38
4458,"1622562219.1088948,",357314000,0,9.399999618530272,1,52.02608333333333,3.9207,297.0,300,39
4459,"1622562219.1637707,",305149000,0,7.099999904632568,0,51.96438166666667,4.12122,119.6999969482422,119,39
4460,"1622562219.4016528,",244697000,0,0.0,0,51.95145,4.14415,157.0,41,38
4461,"1622562219.412269,",249040000,0,8.899999618530273,1,51.95563833333333,4.14371,122.0,124,36
4462,"1622562219.5540533,",211684020,0,0.0,1,51.96415833333333,4.094458333333334,22.299999237060547,113,40
4463,"1622562219.79316,",636017857,4,7.699999809265137,1,51.967775,4.117225,121.0,120,30
4464,"1622562219.9873471,",245617000,7,8.199999809265137,1,51.89143333333333,3.925115,7.900000095367432,10,29
4465,"1622562220.0425677,",246658000,0,0.0,1,51.97637,4.125225,36.59999847412109,208,39
4466,"1622562220.464974,",245209000,0,2.5999999046325684,1,51.97664666666667,4.111576666666667,106.9000015258789,110,39
4467,"1622562220.5500245,",244287000,0,0.0,1,51.97696666666667,4.125783333333334,297.0,30,38
4468,"1622562220.95817,",354283000,0,3.700000047683716,1,51.8843,4.2837,255.0,254,39
4469,"1622562221.2765226,",205565000,0,0.0,0,51.96098,4.1406583333333336,266.5,351,2
4470,"1622562221.3391104,",244100907,15,0.0,0,51.94471833333333,4.171661666666667,360.0,327,41
4471,"1622562221.476195,",304068000,0,7.699999809265137,0,51.93353333333334,4.192876666666667,311.0,308,42
4472,"1622562221.5932796,",249522000,10,8.699999809265137,1,51.95961666666667,4.140216666666666,106.0,73,41
4473,"1622562221.963663,",310398000,5,0.0,1,51.94951666666667,4.063466666666667,7.0,257,40
4474,"1622562222.277559,",244120000,0,10.899999618530272,1,52.049565,4.057096666666666,240.0,239,42
4475,"1622562222.7899961,",244407000,0,0.0,1,51.976663333333335,4.1255033333333335,180.0,207,41
4476,"1622562222.9505954,",244013210,0,0.0,1,51.97684666666667,4.12568,90.6999969482422,210,42
4477,"1622562222.9755347,",255806484,5,0.0,1,51.95730666666667,3.9960233333333335,354.0,354,41
4478,"1622562223.1359875,",249491000,0,0.0,0,51.9513,4.144283333333333,322.0,218,42
4479,"1622562223.160988,",244042000,0,3.5,1,51.93273833333333,3.967,344.8999938964844,343,43
4480,"1622562223.276418,",250005693,0,7.199999809265137,1,51.95095833333333,4.1693066666666665,134.1999969482422,133,42
4481,"1622562223.4770987,",246658000,0,0.0,1,51.97637,4.125225,296.79998779296875,208,42
4482,"1622562223.529381,",249518000,0,0.0,0,51.95992833333333,4.009953333333334,252.1999969482422,352,44
4483,"1622562223.7113664,",314416000,0,102.3000030517578,0,91.0,181.0,360.0,271,63
4484,"1622562223.795587,",211734040,0,12.0,1,51.94318666666667,4.189841666666666,299.5,301,43
4485,"1622562224.74073,",249522000,10,8.100000381469727,1,51.95961666666667,4.14045,99.0,59,45
4486,"1622562224.8419597,",244700123,0,0.0,1,51.96186333333333,4.1376083333333336,309.0,308,43
4487,"1622562225.41308,",244750616,0,0.0,0,51.959581666666665,3.9955066666666665,201.3000030517578,171,45
4488,"1622562225.722714,",212396000,3,11.800000190734863,1,52.01376333333333,4.029893333333334,162.1999969482422,157,46
4489,"1622562226.4111073,",246259000,3,0.3000000119209289,1,51.98964333333333,4.025136666666667,89.19999694824219,87,46
4490,"1622562226.7466934,",211476060,0,6.699999809265137,1,51.955441666666665,4.11663,171.3000030517578,173,46
4491,"1622562226.9247704,",245209000,0,2.5999999046325684,1,51.97662166666667,4.1117,107.1999969482422,110,46
4492,"1622562227.0301924,",636012662,0,0.0,0,51.96768166666666,4.073906666666667,137.0,152,47
4493,"1622562227.725059,",211138300,0,0.0,1,51.963845,4.095741666666667,327.1000061035156,294,47
4494,"1622562228.3369195,",244120000,0,11.0,1,52.04941,4.056661666666667,240.3000030517578,239,48
4495,"1622562229.6480522,",246658000,0,0.0,1,51.97637,4.125225,205.6999969482422,208,48
4496,"1622562229.7082367,",248753000,0,0.0,0,51.96156666666667,4.139626666666667,28.399999618530277,223,48
4497,"1622562229.8034139,",636017857,4,7.599999904632568,1,51.967578333333336,4.117746666666667,120.9000015258789,120,40
4498,"1622562230.5986745,",215499000,5,0.0,0,51.957535,4.038383333333333,238.1000061035156,83,51
4499,"1622562231.4792964,",244407000,0,0.0,1,51.976663333333335,4.1255033333333335,180.0,208,50
4500,"1622562231.748786,",205565000,0,0.0,0,51.96097666666667,4.14065,266.5,351,60
4501,"1622562231.8815763,",244120000,0,10.899999618530272,1,52.049335,4.056445,240.6000061035156,239,51
4502,"1622562231.987124,",244050469,0,0.0,0,51.96118333333333,4.089868333333333,240.3999938964844,193,51
4503,"1622562232.0673869,",250005693,0,7.199999809265137,1,51.95077166666667,4.169616666666666,134.3000030517578,133,51
4504,"1622562232.5993857,",249491000,0,0.0,0,51.95133333333333,4.1443,343.0,219,52
4505,"1622562233.549136,",314416000,0,102.3000030517578,0,91.0,181.0,360.0,271,63
4506,"1622562233.6466699,",249518000,0,0.0,0,51.95993,4.009956666666667,244.8999938964844,353,54
4507,"1622562234.2765865,",215593000,5,0.0,1,51.95892833333333,4.125991666666667,21.0,332,50
4508,"1622562234.5296018,",249525000,0,0.1000000014901161,1,51.97625,3.990833333333333,272.0,176,54
4509,"1622562234.5402,",244016000,5,0.0,0,51.957825,3.974835,260.6000061035156,295,52
4510,"1622562234.642651,",244120000,0,10.899999618530272,1,52.04928833333334,4.056305,240.3999938964844,239,54
4511,"1622562234.7359354,",244660114,5,0.0,1,51.937085,4.052613333333333,73.69999694824219,68,53
4512,"1622562234.7465622,",249689000,0,11.100000381469728,0,51.97071666666667,4.13405,304.0,304,53
4513,"1622562234.7718515,",244287000,0,0.0,1,51.97696666666667,4.125766666666666,12.0,31,53
4514,"1622562234.9781463,",248352000,0,0.0,0,51.959898333333335,4.0096766666666666,71.0999984741211,352,53
4515,"1622562235.1635213,",246259000,3,0.3000000119209289,1,51.98964166666666,4.02515,90.0999984741211,88,55
4516,"1622562235.5367687,",212115000,3,9.100000381469728,1,52.06529333333334,4.061416666666666,11.699999809265137,18,56
4517,"1622562236.0689144,",244820146,0,8.899999618530273,1,52.034666666666666,3.8881666666666663,183.0,173,55
4518,"1622562236.4683492,",246658000,0,0.0,1,51.97637,4.125225,281.3999938964844,208,55
4519,"1622562236.5352101,",244140719,0,11.800000190734863,0,51.952,3.6766666666666663,50.0,62,55
4520,"1622562236.5458248,",354977000,5,0.0,1,51.94782,4.052473333333333,21.0,78,53
4521,"1622562236.7766707,",212396000,3,11.699999809265137,1,52.013195,4.030198333333334,161.3000030517578,157,57
4522,"1622562236.7987497,",249532000,0,0.0,0,51.961,4.1405,258.0,38,53
4523,"1622562236.8443105,",245209000,0,2.5999999046325684,1,51.97658333333333,4.11189,108.5,111,56
4524,"1622562236.924807,",305542000,8,0.0,0,51.96408,4.094926666666667,32.599998474121094,296,57
4525,"1622562237.1356425,",244900124,0,0.0,0,51.960035,4.01113,181.1000061035156,357,57
4526,"1622562237.4022307,",351335000,5,0.0,0,51.95090166666667,4.12721,253.3000030517578,187,57
4527,"1622562237.4127848,",256758000,0,0.0,1,51.961745,4.139266666666667,342.5,39,55
4528,"1622562237.8275242,",211684020,0,0.0,1,51.964155,4.094455,22.299999237060547,113,58
4529,"1622562237.8825748,",244050469,0,0.0,0,51.96118666666667,4.0898666666666665,253.3000030517578,193,57
4530,"1622562237.9627438,",249522000,10,5.800000190734863,1,51.95981666666667,4.1409666666666665,61.0,10,58
4531,"1622562237.9879436,",533130869,5,0.0,0,51.967845,4.067363333333334,47.79999923706055,63,37
4532,"1622562238.06799,",636012662,0,0.0,0,51.96768333333333,4.0739133333333335,137.0,152,58
4533,"1622562238.2837439,",244120000,0,10.899999618530272,1,52.04918666666666,4.056008333333334,240.3000030517578,239,58
4534,"1622562238.8975801,",245247000,0,3.299999952316284,1,51.8414,3.845888333333333,226.0,220,58
4535,"1622562238.9777234,",248753000,0,0.0,0,51.96156666666667,4.139623333333334,28.399999618530277,223,57
4536,"1622562239.0029497,",244697000,0,0.0,0,51.95145,4.14415,157.0,41,56
4537,"1622562239.1081166,",305149000,0,7.099999904632568,0,51.96405166666667,4.1221483333333335,119.6999969482422,119,59
4538,"1622562239.403899,",249040000,0,8.800000190734863,1,51.95520166666667,4.144826666666667,121.0,123,56
4539,"1622562239.7631733,",246658000,0,0.0,1,51.97637,4.125225,255.5,208,58
4540,"1622562239.9900405,",636017857,4,7.599999904632568,1,51.9674,4.118225,121.0,120,50
4541,"1622562240.4806159,",314416000,0,102.3000030517578,0,91.0,181.0,360.0,271,63
4542,"1622562240.547936,",244120000,0,10.899999618530272,1,52.04910666666667,4.055786666666667,240.6000061035156,239,0
4543,"1622562240.5763152,",245209000,0,2.5999999046325684,1,51.97657,4.11196,107.8000030517578,111,59
4544,"1622562240.7547135,",244690814,0,0.0,1,51.95854166666667,4.14406,305.1000061035156,311,0
4545,"1622562240.8695776,",244287000,0,0.0,1,51.97696666666667,4.125766666666666,19.0,31,59
4546,"1622562241.1103032,",246548000,0,0.1000000014901161,1,51.97733333333333,4.12192,291.79998779296875,299,1
4547,"1622562241.5407991,",304068000,0,7.699999809265137,0,51.93398666666667,4.191985,309.0,306,2
4548,"1622562241.5888906,",205565000,0,0.0,0,51.960965,4.140635,266.5,351,60
4549,"1622562241.9376462,",244050469,0,0.0,0,51.96118666666667,4.089865,253.1999969482422,193,1
4550,"1622562242.4113426,",249491000,0,0.0,0,51.9513,4.144283333333333,343.0,219,1
4551,"1622562242.4812975,",304642000,5,13.300000190734863,1,52.0445,3.8756666666666666,269.0,271,1
4552,"1622562242.5339246,",244013210,0,0.0,1,51.976845,4.12568,110.8000030517578,210,1
4553,"1622562242.5670698,",249518000,0,0.0,0,51.95993166666667,4.0099583333333335,249.3000030517578,353,3
4554,"1622562242.6302137,",354283000,0,3.5999999046325684,1,51.8842,4.2831166666666665,255.0,253,1
4555,"1622562242.8147094,",246658000,0,0.0,1,51.97637,4.1252233333333335,250.3000030517578,208,2
4556,"1622562242.8444912,",244407000,0,0.0,1,51.976663333333335,4.1255033333333335,180.0,208,1
4557,"1622562243.9379604,",249525000,0,0.1000000014901161,1,51.97625,3.990833333333333,279.0,177,2
4558,"1622562244.3445346,",245209000,0,2.5999999046325684,1,51.976551666666666,4.112035,109.0999984741211,112,3
4559,"1622562244.7427225,",249522000,10,5.099999904632568,1,51.96,4.14105,35.0,346,5
4560,"1622562244.789492,",244287000,0,0.0,1,51.97696666666667,4.125766666666666,20.0,31,3
4561,"1622562245.0302665,",636014212,0,0.0,1,51.90716666666667,4.378966666666667,25.0,161,4
4562,"1622562245.110372,",246259000,3,0.4000000059604645,1,51.98964333333333,4.025185,90.1999969482422,88,5
4563,"1622562245.2821624,",248352000,0,0.0,0,51.9599,4.0097,71.0999984741211,351,4
4564,"1622562245.4678006,",244750616,0,0.0,0,51.959585,3.995495,225.3000030517578,172,5
4565,"1622562245.5537198,",249689000,0,11.0,0,51.97116666666667,4.133133333333333,304.0,304,5
4566,"1622562245.794285,",211476060,0,6.800000190734863,1,51.954835,4.116785,170.60000610351562,170,5
4567,"1622562246.0675714,",249532000,0,0.0,0,51.961,4.1405,258.0,38,3
4568,"1622562246.1220756,",538006106,1,0.1000000014901161,1,51.89440833333333,3.511625,342.3999938964844,59,1
4569,"1622562246.4701273,",246658000,0,0.0,1,51.97637,4.1252233333333335,118.8000030517578,208,5
4570,"1622562246.5528007,",305542000,8,0.0,0,51.96407833333333,4.094931666666667,32.599998474121094,296,7
4571,"1622562246.7349281,",538009096,5,0.0,1,51.953375,4.127583333333333,22.700000762939453,188,2
4572,"1622562246.7512484,",211138300,0,0.0,1,51.963865,4.095711666666666,327.1000061035156,295,6
4573,"1622562246.8123124,",314416000,0,102.3000030517578,0,91.0,181.0,360.0,271,63
4574,"1622562246.83665,",212396000,3,11.699999809265137,1,52.012683333333335,4.030476666666667,161.5,156,7
4575,"1622562246.8487139,",244820146,0,9.100000381469728,1,52.03416666666666,3.8881666666666663,179.0,168,6
4576,"1622562247.4081244,",256758000,0,0.0,1,51.96174333333333,4.13927,342.5,39,5
4577,"1622562247.6943827,",257048880,0,9.899999618530272,1,52.06289666666667,3.936026666666667,341.20001220703125,350,6
4578,"1622562247.7210636,",244900124,0,0.0,0,51.96002833333333,4.011151666666667,181.1000061035156,358,8
4579,"1622562247.8278663,",244050469,0,0.0,0,51.96119,4.089865,251.1999969482422,192,7
4580,"1622562247.9210806,",244287000,0,0.0,1,51.97696666666667,4.125766666666666,74.0,31,6
4581,"1622562248.3284183,",636012662,0,0.0,0,51.967686666666665,4.0738883333333336,137.0,152,9
4582,"1622562248.5471299,",314037000,0,12.199999809265137,1,51.90792666666667,4.261405,302.0,303,8
4583,"1622562248.7047875,",305149000,0,6.800000190734863,0,51.963895,4.1225933333333336,119.9000015258789,119,9
4584,"1622562249.0276608,",211684020,0,0.0,1,51.964153333333336,4.094455,22.299999237060547,113,9
4585,"1622562249.0827312,",244697000,0,0.0,0,51.95145,4.14415,157.0,41,6
4586,"1622562249.3390071,",636092635,5,0.0,0,51.962855,4.056415,180.8999938964844,263,4
4587,"1622562249.5933475,",246658000,0,0.0,1,51.97637,4.1252233333333335,176.8000030517578,208,8
4588,"1622562249.6945422,",248753000,0,0.0,0,51.96155666666667,4.139631666666666,28.399999618530277,222,8
4589,"1622562250.412724,",245209000,0,2.5999999046325684,1,51.976526666666665,4.112146666666667,109.9000015258789,112,9
4590,"1622562250.5318365,",244690814,0,0.1000000014901161,1,51.958535,4.144058333333334,294.1000061035156,312,10
4591,"1622562250.542565,",314416000,0,102.3000030517578,0,91.0,181.0,360.0,271,63
4592,"1622562250.7068815,",244140719,0,11.600000381469728,0,51.9525,3.677666666666666,57.0,66,9
4593,"1622562251.5934346,",249491000,0,0.0,0,51.951283333333336,4.14425,343.0,219,10
4594,"1622562251.6428628,",244287000,0,0.0,1,51.97696666666667,4.125766666666666,166.0,31,9
4595,"1622562251.7273488,",246548000,0,0.0,1,51.97733333333333,4.121926666666667,291.79998779296875,300,12
4596,"1622562251.7694163,",249522000,10,4.900000095367432,1,51.960166666666666,4.141033333333334,12.0,332,11
4597,"1622562251.8193355,",205565000,0,0.0,0,51.96095833333333,4.140631666666667,266.5,351,60
4598,"1622562251.8401268,",244407000,0,0.0,1,51.976663333333335,4.1255033333333335,180.0,208,10
4599,"1622562251.9076102,",304068000,0,7.699999809265137,0,51.934196666666665,4.191525,307.8999938964844,307,12
4600,"1622562251.9880996,",205699000,5,0.0,0,51.96442,4.116903333333333,219.5,115,48
4601,"1622562252.0940578,",244050469,0,0.0,0,51.96119166666666,4.089865,241.5,192,11
4602,"1622562252.4067223,",244042000,0,3.5,1,51.933205,3.966793333333333,345.0,342,12
4603,"1622562252.5486004,",244700690,0,7.900000095367432,1,51.876565,4.235226666666667,147.6999969482422,144,12
4604,"1622562252.923717,",244013210,0,0.0,1,51.976845,4.125678333333333,137.0,210,12
4605,"1622562252.9491758,",244820146,0,9.399999618530272,1,52.034,3.8881666666666663,176.0,165,12
4606,"1622562252.9737787,",244140719,0,11.600000381469728,0,51.9525,3.6778333333333335,59.0,67,11
4607,"1622562253.3298159,",314416000,0,102.3000030517578,0,91.0,181.0,360.0,271,63
4608,"1622562253.3969717,",245232000,0,0.0,0,51.97716833333333,4.12519,360.0,11,13
4609,"1622562253.4765928,",245209000,0,2.5999999046325684,1,51.97651666666667,4.1122,109.1999969482422,112,12
4610,"1622562253.7146142,",249518000,0,0.0,0,51.95992833333333,4.009956666666667,227.3000030517578,353,14
4611,"1622562253.7378395,",250005693,0,7.300000190734863,1,51.950235,4.170516666666667,133.8000030517578,131,13
4612,"1622562253.759043,",244700123,0,0.0,1,51.96186333333333,4.137606666666667,49.900001525878906,308,12
4613,"1622562254.27784,",244750616,0,0.0,0,51.95958666666667,3.99549,221.1999969482422,172,14
4614,"1622562254.4770494,",244050469,0,0.0,0,51.96119166666666,4.0898666666666665,215.6000061035156,193,14
4615,"1622562254.5489886,",249525000,0,0.0,1,51.97625,3.9908166666666665,291.0,177,12
4616,"1622562254.7486978,",636020533,5,0.0,1,51.96121,3.99543,84.30000305175781,173,14
4617,"1622562254.7629166,",246259000,3,0.6000000238418579,1,51.989645,4.02523,86.9000015258789,88,14
4618,"1622562254.8696718,",244287000,0,0.0,1,51.97696666666667,4.125783333333334,274.0,31,13
4619,"1622562255.1103117,",248352000,0,0.0,0,51.95991,4.009706666666666,71.0999984741211,351,14
4620,"1622562255.1604452,",249689000,0,11.0,0,51.97145,4.132633333333334,304.0,304,14
4621,"1622562255.5294712,",256758000,0,0.0,1,51.96174333333333,4.13927,342.5,39,13
4622,"1622562255.9890535,",212396000,3,11.600000381469728,1,52.012231666666665,4.030756666666667,159.60000610351562,156,16
4623,"1622562256.1488047,",305542000,8,0.0,0,51.964075,4.09493,32.599998474121094,295,16
4624,"1622562256.8174515,",211476060,0,7.199999809265137,1,51.95448,4.116865,172.39999389648438,175,16
4625,"1622562256.8425481,",636012662,0,0.0,0,51.96768,4.0739133333333335,137.0,152,17
4626,"1622562256.8979943,",245209000,0,2.5999999046325684,1,51.9765,4.112266666666667,110.6999969482422,113,16
4627,"1622562257.4072254,",244900124,0,0.0,0,51.96002833333333,4.011163333333333,181.1000061035156,358,18
4628,"1622562257.5914874,",357314000,0,9.199999809265137,1,52.02685,3.9183,297.0,300,18
4629,"1622562257.728287,",244050469,0,0.0,0,51.96119166666666,4.089868333333333,196.3999938964844,193,17
4630,"1622562258.1477218,",244120000,0,10.899999618530272,1,52.04866333333333,4.05451,240.8000030517578,239,18
4631,"1622562258.2767498,",305149000,0,6.599999904632568,0,51.96376166666667,4.122983333333333,119.6999969482422,119,18
4632,"1622562258.5777376,",211684020,0,0.0,1,51.964153333333336,4.094456666666667,22.299999237060547,113,19
4633,"1622562258.6759775,",248753000,0,0.0,0,51.96154333333333,4.139625,28.399999618530277,221,17
4634,"1622562258.7365932,",249522000,10,5.099999904632568,1,51.96033333333333,4.1409,349.0,323,18
4635,"1622562258.9771132,",249040000,0,8.800000190734863,1,51.9548,4.145896666666666,121.0,123,15
